overall_lat,rewind_lat,rewind_injections,pkt_lat,drop_lat,timeout,lbs,servers,algorithm,procs,drop_method,num_nodes,num_links,num_updates,total_conn,invariant,independent_cec,violated,optimization
1893038,1724471,3,124,0,227,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
151142,8,-1,158,0,220,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192810,7,-1,156,0,229,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2303868,2126952,4,146,0,214,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159482,8,-1,161,0,210,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2067877,1882736,3,147,0,256,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201095,7,-1,145,0,236,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
177148,8,-1,139,0,221,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2535690,2325656,4,148,0,240,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201322,8,-1,115,0,244,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1816470,1647954,2,130,0,231,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
185794,8,-1,124,0,222,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176155,8,-1,112,0,207,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
168141,4,-1,116,0,200,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2502997,2326116,4,131,0,194,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
177387,8,-1,100,0,184,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2109355,1940830,3,156,0,222,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167791,7,-1,140,0,225,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192700,7,-1,136,0,210,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2387575,2176337,4,173,0,207,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192877,8,-1,132,0,222,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1867945,1691162,3,109,0,266,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167594,8,-1,99,0,261,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
194188,7,-1,108,0,260,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2144722,1984599,4,134,0,241,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167749,7,-1,153,0,226,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1637947,1550455,0,87,0,230,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
168203,23,-1,97,0,246,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201451,7,-1,130,0,246,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
185739,7,-1,119,0,232,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167824,8,-1,115,0,217,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176260,7,-1,152,0,206,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2227960,2042826,4,135,0,217,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
202316,7,-1,143,0,207,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2326418,2149692,3,136,0,234,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176450,7,-1,115,0,226,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159475,7,-1,155,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2178705,1935265,4,90,0,208,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209696,8,-1,111,0,221,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2209898,1999628,3,272,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159546,8,-1,158,0,373,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160714,7,-1,138,0,339,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2177982,1992841,4,167,0,267,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201164,7,-1,153,0,271,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1982927,1756028,2,132,0,241,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
168947,7,-1,155,0,234,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176111,9,-1,103,0,231,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201348,7,-1,152,0,248,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2387777,2209472,4,129,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159189,8,-1,161,0,208,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2001157,1815958,3,154,0,229,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159558,7,-1,129,0,239,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184579,8,-1,141,0,223,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2554287,2369164,4,145,0,203,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176196,8,-1,178,0,199,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2001113,1799349,3,139,0,222,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160697,8,-1,152,0,216,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201053,7,-1,145,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2379109,2219049,4,109,0,227,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184777,5,-1,107,0,236,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1840984,1680810,2,134,0,254,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
177340,7,-1,159,0,238,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
242867,18,-1,130,0,242,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167849,8,-1,144,0,235,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2335705,1998612,4,134,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
177470,5,-1,159,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2192690,2032483,3,163,0,227,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
251164,8,-1,132,0,237,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176175,7,-1,157,0,230,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2070592,1893911,4,114,0,273,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184465,8,-1,130,0,269,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2284521,2082646,3,142,0,218,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184621,7,-1,112,0,220,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
168982,7,-1,159,0,217,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2219176,2034305,4,152,0,234,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167726,8,-1,148,0,225,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2108145,1922885,2,129,0,214,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
193966,8,-1,126,0,207,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176127,8,-1,101,0,205,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159449,8,-1,127,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2061255,1892793,4,102,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
169034,7,-1,132,0,216,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2184646,1807878,3,171,0,197,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209674,8,-1,133,0,235,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184443,7,-1,132,0,220,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2087405,1927426,4,165,0,234,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209334,8,-1,155,0,237,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1826352,1657927,3,151,0,231,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176187,7,-1,133,0,222,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
169025,7,-1,119,0,220,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2445139,2209822,4,116,0,209,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184461,8,-1,163,0,206,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1681194,1512634,1,142,0,227,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167790,8,-1,130,0,224,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
202312,8,-1,134,0,214,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192934,8,-1,141,0,199,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184387,8,-1,171,0,195,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2511302,2342944,4,122,0,205,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
194080,7,-1,161,0,207,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1901256,1724456,3,114,0,195,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159517,8,-1,133,0,205,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167790,7,-1,149,0,195,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2504213,2319059,4,116,0,224,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201171,8,-1,153,0,217,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1942916,1774555,3,133,0,227,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159401,8,-1,128,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
169051,8,-1,155,0,204,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2402406,2242328,4,139,0,211,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
217937,8,-1,136,0,213,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1774329,1614152,2,138,0,201,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160681,8,-1,127,0,197,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192863,8,-1,147,0,191,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167633,8,-1,101,0,194,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2061331,1884568,4,77,0,192,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
185475,8,-1,157,0,213,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2351190,2190979,3,116,0,262,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159567,8,-1,151,0,245,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167943,7,-1,149,0,250,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2162529,1992790,4,100,0,227,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159412,8,-1,123,0,235,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2201333,2024689,3,112,0,196,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159636,8,-1,122,0,198,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
188070,8,-1,104,0,192,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2128123,1901121,4,155,0,231,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201032,8,-1,118,0,235,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1866416,1622803,2,135,0,237,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
260447,7,-1,121,0,228,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184811,7,-1,150,0,217,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
151109,8,-1,132,0,226,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2511292,2342925,4,134,0,229,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160523,7,-1,132,0,218,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1942967,1749632,3,111,0,216,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159849,4,-1,128,0,225,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
168034,5,-1,129,0,214,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2704458,2519288,4,111,0,216,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
175992,7,-1,151,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2209459,1974092,3,142,0,204,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201186,7,-1,147,0,207,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
168969,7,-1,110,0,211,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2303099,2134505,4,159,0,203,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167771,8,-1,111,0,224,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1849628,1689487,2,130,0,238,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160573,7,-1,148,0,227,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176169,8,-1,148,0,224,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192819,7,-1,132,0,220,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2485580,2075386,4,117,0,422,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
193986,7,-1,115,0,404,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1926295,1757794,3,159,0,293,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167663,8,-1,124,0,287,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167889,8,-1,126,0,274,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2153859,1967630,4,144,0,248,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184624,8,-1,131,0,253,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2209020,1990679,3,155,0,230,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184424,8,-1,145,0,240,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184572,7,-1,106,0,232,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2237660,2052318,4,137,0,224,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176124,8,-1,131,0,209,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1864652,1445924,1,165,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176117,8,-1,136,0,233,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167854,8,-1,153,0,218,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
177200,7,-1,116,0,221,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159392,7,-1,133,0,221,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2244571,2059154,4,133,0,185,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167710,8,-1,109,0,180,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1944198,1774633,3,109,0,196,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
443020,8,-1,150,0,206,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192910,8,-1,146,0,209,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2296177,1959829,4,112,0,194,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
217988,7,-1,131,0,200,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2143139,1949661,3,138,0,195,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167883,9,-1,133,0,197,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
219031,8,-1,135,0,193,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2402719,2242555,4,113,0,173,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
193004,8,-1,146,0,175,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1841362,1681072,2,133,0,191,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167805,7,-1,133,0,193,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160597,7,-1,103,0,195,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159874,4,-1,151,0,196,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2585764,2400869,4,153,0,209,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
202659,7,-1,134,0,218,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2026201,1807684,3,128,0,196,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184529,7,-1,119,0,186,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184438,7,-1,108,0,184,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2787490,2567540,4,138,0,208,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192789,7,-1,112,0,205,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1934621,1757866,3,98,0,207,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192886,8,-1,135,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
168913,8,-1,134,0,209,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2394989,2226507,4,104,0,275,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
175983,9,-1,86,0,282,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1808236,1606325,2,150,0,280,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
242714,7,-1,141,0,274,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160417,7,-1,103,0,255,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
168270,7,-1,131,0,254,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2444415,2009176,4,118,0,223,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167542,7,-1,112,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2002573,1800716,3,130,0,202,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209382,7,-1,151,0,192,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159523,7,-1,128,0,206,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2312491,2134368,4,115,0,237,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176043,7,-1,134,0,225,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2352664,2192535,3,106,0,203,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184686,4,-1,162,0,204,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160636,8,-1,157,0,231,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2169515,1984367,4,195,0,230,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209595,5,-1,105,0,288,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2124954,1948061,2,134,0,276,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192909,8,-1,150,0,255,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
193912,8,-1,159,0,247,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184524,7,-1,116,0,250,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2269338,2084276,4,149,0,237,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160864,8,-1,110,0,240,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2268036,2024630,3,157,0,239,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
226095,9,-1,154,0,255,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209532,7,-1,159,0,259,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2087383,1926149,4,141,0,218,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176221,7,-1,155,0,214,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2267676,2032441,3,114,0,240,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209358,8,-1,144,0,240,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
217683,8,-1,151,0,231,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2220554,1968652,4,136,0,198,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209384,18,-1,106,0,188,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1614273,1437559,1,129,0,204,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
368299,8,-1,130,0,198,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
276154,8,-1,166,0,188,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
177421,7,-1,137,0,214,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159488,7,-1,129,0,204,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2294528,2109470,4,135,0,203,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167934,8,-1,132,0,193,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1919374,1734250,3,163,0,189,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167760,7,-1,142,0,215,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167777,7,-1,146,0,211,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2745765,2534575,4,156,0,230,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
201545,7,-1,149,0,240,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2176303,1982732,3,155,0,271,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159640,8,-1,128,0,269,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192679,8,-1,110,0,252,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2321010,2152432,4,139,0,211,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176103,7,-1,113,0,213,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1865874,1672586,2,76,0,217,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159646,8,-1,121,0,233,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160311,7,-1,105,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
168060,7,-1,130,0,208,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2519898,2334785,4,110,0,226,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209596,8,-1,160,0,222,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1952401,1767259,3,161,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167750,9,-1,135,0,227,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159575,7,-1,121,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2354059,2176196,4,113,0,221,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184712,7,-1,170,0,218,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1851293,1699503,3,149,0,270,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184590,17,-1,128,0,262,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
194132,8,-1,145,0,246,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2169284,1975900,4,155,0,213,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167812,7,-1,142,0,228,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2241565,2072991,2,112,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192774,8,-1,132,0,208,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
219407,4,-1,133,0,198,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184751,7,-1,132,0,194,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2111407,1951169,4,148,0,188,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
218915,8,-1,113,0,191,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2418226,2241409,3,148,0,206,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184600,7,-1,144,0,221,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167856,7,-1,145,0,224,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2187675,2002455,4,157,0,207,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192717,7,-1,129,0,229,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2251363,2057911,3,155,0,217,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167839,7,-1,119,0,220,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
193935,8,-1,133,0,221,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2185958,2000912,4,162,0,203,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
200980,8,-1,130,0,217,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1749774,1572915,2,173,0,233,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
376265,7,-1,141,0,243,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160783,8,-1,152,0,236,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176151,7,-1,154,0,221,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2186394,1992783,4,133,0,206,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
169110,8,-1,168,0,200,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1934218,1765783,3,104,0,205,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159433,7,-1,103,0,218,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
209512,7,-1,149,0,222,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2612366,2384406,4,152,0,220,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176075,8,-1,151,0,224,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1909550,1749436,3,127,0,243,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176182,7,-1,151,0,240,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
169073,7,-1,125,0,237,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2394733,2217932,4,127,0,258,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176399,4,-1,132,0,246,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1548890,1371909,1,152,0,227,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184557,22,-1,135,0,231,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159508,8,-1,151,0,216,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
169028,7,-1,128,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
179289,7,-1,114,0,212,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2100089,1923133,4,131,0,216,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
394274,7,-1,129,0,213,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1943040,1782952,3,106,0,223,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
159735,8,-1,131,0,216,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167722,7,-1,91,0,214,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2137708,1919282,4,129,0,244,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
176083,7,-1,122,0,230,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2301687,2149824,3,132,0,208,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167810,7,-1,124,0,198,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
177375,8,-1,146,0,188,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2269669,2101098,4,92,0,188,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
217881,7,-1,123,0,197,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1991185,1822646,2,135,0,228,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
185847,21,-1,158,0,219,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
184464,8,-1,152,0,234,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167731,45,-1,129,0,237,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2086091,1900860,4,155,0,233,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
160693,8,-1,128,0,236,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2275318,1831964,3,116,0,205,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
234481,7,-1,108,0,207,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192950,9,-1,133,0,208,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
2103586,1942099,4,107,0,224,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
167746,8,-1,130,0,221,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
1909357,1699148,3,112,0,249,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
192851,7,-1,116,0,245,4,4,sh,1,timeout,26,25,0,128,1,1,False,True
